order_detail_id,order_id,product_id,quantity,unit_price,discount_pct,sales_amount,unit_cost,cost_amount,profit_amount
OD0067929,O037602,P0152,1,1293284.8,0.0664,1207471.57,741157.06,741157.06,466314.51
OD0067930,O037602,P0142,2,597012.6,0.0579,1124853.89,349959.28,699918.56,424935.33
OD0067931,O037603,P0163,1,564740.11,0.1086,503419.5,303317.6,303317.6,200101.9
OD0067932,O037604,P0035,1,1128187.43,0.104,1010895.88,923229.22,923229.22,87666.66
OD0067933,O037605,P0156,3,100890.13,0.1282,263867.11,52483.34,157450.02,106417.09
OD0067934,O037606,P0115,4,1572196.22,0.1,5659705.76,1167377.86,4669511.44,990194.32
OD0067935,O037607,P0191,1,124175.18,0.0476,118262.27,85349.57,85349.57,32912.7
OD0067936,O037608,P0195,2,237430.48,0.1195,418120.73,163192.83,326385.66,91735.07
OD0067937,O037608,P0279,2,1472502.01,0.099,2653523.32,1148396.04,2296792.08,356731.24
OD0067938,O037608,P0222,2,147332.01,0.1728,243753.33,97179.55,194359.1,49394.23
OD0067939,O037608,P0215,2,1014876.24,0.1638,1697211.37,742664.12,1485328.24,211883.13
OD0067940,O037609,P0261,1,40470.26,0.1503,34385.87,27407.22,27407.22,6978.65
OD0067941,O037609,P0233,2,1570616.17,0.1355,2715516.61,1117903.66,2235807.32,479709.29
OD0067942,O037609,P0179,3,1816678.24,0.1589,4584220.36,1005800.44,3017401.32,1566819.04
OD0067943,O037609,P0128,3,603628.76,0.167,1508554.81,395038.28,1185114.84,323439.97
OD0067944,O037610,P0038,1,776938.84,0.0487,739106.69,648961.45,648961.45,90145.24
OD0067945,O037610,P0293,1,2019192.6,0.113,1791112.4,1476010.05,1476010.05,315102.35
OD0067946,O037610,P0131,1,300903.07,0.0831,275909.34,176014.91,176014.91,99894.43
OD0067947,O037611,P0186,1,560017.18,0.1007,503604.09,399728.63,399728.63,103875.46
OD0067948,O037612,P0145,1,1630011.12,0.0835,1493860.1,1054418.05,1054418.05,439442.05
OD0067949,O037613,P0047,1,2528825.05,0.1331,2192310.29,2145450.53,2145450.53,46859.76
OD0067950,O037613,P0140,1,220610.0,0.1679,183576.1,148969.08,148969.08,34607.02
OD0067951,O037614,P0067,1,8549785.79,0.1406,7347746.57,6997432.24,6997432.24,350314.33
OD0067952,O037614,P0219,1,1798781.08,0.093,1631445.47,1022735.86,1022735.86,608709.61
OD0067953,O037615,P0269,1,122737.6,0.0826,112603.46,81707.41,81707.41,30896.05
OD0067954,O037615,P0004,1,819530.27,0.4032103553089023,489087.18,686327.13,686327.13,-197239.95
OD0067955,O037616,P0046,2,1033622.16,0.0354,1994015.31,928136.74,1856273.48,137741.83
OD0067956,O037616,P0041,1,604818.39,0.0,604818.39,536756.83,536756.83,68061.56
OD0067957,O037616,P0035,1,1137719.02,0.0783,1048582.26,923229.22,923229.22,125353.04
OD0067958,O037617,P0157,6,458055.03,0.0919,2495887.39,308416.74,1850500.44,645386.95
OD0067959,O037618,P0266,3,2528538.17,0.1098,6753044.42,1982301.81,5946905.43,806138.99
OD0067960,O037618,P0230,1,135248.44,0.0,135248.44,90277.16,90277.16,44971.28
OD0067961,O037619,P0178,3,639238.53,0.0349,1850845.05,344847.75,1034543.25,816301.8
OD0067962,O037619,P0010,1,969597.03,0.1476,826528.08,837339.32,837339.32,-10811.24
OD0067963,O037620,P0246,3,78051.5,0.25,175624.48,47083.56,141250.68,34373.8
OD0067964,O037621,P0200,1,104945.23,0.0271,102098.88,72551.15,72551.15,29547.73
OD0067965,O037621,P0262,1,212837.11,0.0268,207126.8,158934.95,158934.95,48191.85
OD0067966,O037622,P0023,1,891440.0,0.0763,823454.32,761116.39,761116.39,62337.93
OD0067967,O037622,P0060,1,4500206.38,0.1222,3950449.57,3715047.81,3715047.81,235401.76
OD0067968,O037623,P0110,2,1040235.09,0.1227,1825113.32,693707.8,1387415.6,437697.72
OD0067969,O037624,P0129,1,159931.3,0.0567,150865.66,81273.24,81273.24,69592.42
OD0067970,O037625,P0016,6,954533.05,0.1923,4626093.53,812885.54,4877313.24,-251219.71
OD0067971,O037625,P0068,10,3900260.27,0.149,33190937.51,3294536.89,32945368.9,245568.61
OD0067972,O037625,P0236,6,187847.89,0.1245,986759.67,129693.47,778160.82,208598.85
OD0067973,O037625,P0057,2,8668095.97,0.1891,14057942.22,7589022.19,15178044.38,-1120102.16
OD0067974,O037626,P0291,2,200978.7,0.064,376213.56,157166.96,314333.92,61879.64
OD0067975,O037626,P0200,1,101862.68,0.1045,91222.18,72551.15,72551.15,18671.03
OD0067976,O037626,P0241,1,671482.63,0.0323,649788.57,485076.07,485076.07,164712.5
OD0067977,O037626,P0110,2,1004282.65,0.1837,1639522.55,693707.8,1387415.6,252106.95
OD0067978,O037626,P0144,2,103071.35,0.1282,179705.47,64670.8,129341.6,50363.87
OD0067979,O037627,P0058,4,13875992.85,0.1784,45604318.22,11809811.26,47239245.04,-1634926.82
OD0067980,O037627,P0086,6,164832.36,0.2262,765263.62,109468.54,656811.24,108452.38
OD0067981,O037627,P0263,8,1236321.25,0.1664,8244547.11,952546.61,7620372.88,624174.23
OD0067982,O037627,P0284,4,939255.83,0.288,2675168.46,647952.02,2591808.08,83360.38
OD0067983,O037627,P0108,5,4002775.04,0.2083,15845053.86,2969966.9,14849834.5,995219.36
OD0067984,O037628,P0263,1,1252487.76,0.025,1221137.2,952546.61,952546.61,268590.59
OD0067985,O037629,P0063,1,3857423.16,0.0945,3492783.49,3195721.75,3195721.75,297061.74
OD0067986,O037630,P0141,5,193771.86,0.1359,837145.18,126690.48,633452.4,203692.78
OD0067987,O037630,P0043,2,1979418.7,0.1855,3224464.54,1700829.31,3401658.62,-177194.08
OD0067988,O037631,P0012,1,693658.59,0.071,644392.94,607117.74,607117.74,37275.2
OD0067989,O037631,P0055,1,1223800.58,0.0365,1179173.46,1064689.23,1064689.23,114484.23
OD0067990,O037632,P0279,1,1486426.66,0.1106,1321983.9,1148396.04,1148396.04,173587.86
OD0067991,O037633,P0251,1,406256.18,0.1659,338854.36,305351.85,305351.85,33502.51
OD0067992,O037634,P0010,1,982404.21,0.1489,836140.27,837339.32,837339.32,-1199.05
OD0067993,O037634,P0152,1,1272347.96,0.1679,1058731.73,741157.06,741157.06,317574.67
OD0067994,O037635,P0205,1,1176365.17,0.1594,988812.81,717911.05,717911.05,270901.76
OD0067995,O037635,P0028,1,799215.58,0.1344,691766.01,699810.26,699810.26,-8044.25
OD0067996,O037635,P0131,2,291565.68,0.1273,508873.94,176014.91,352029.82,156844.12
OD0067997,O037635,P0011,2,9224610.44,0.1766,15190424.55,8073668.5,16147337.0,-956912.45
OD0067998,O037636,P0058,5,14112802.61,0.1423,60524598.61,11809811.26,59049056.3,1475542.31
OD0067999,O037637,P0180,1,547196.36,0.0831,501746.18,298964.45,298964.45,202781.73
OD0068000,O037638,P0116,1,397453.99,0.1608,333561.61,255958.97,255958.97,77602.64
OD0068001,O037638,P0268,2,19544.81,0.1291,34041.53,14946.37,29892.74,4148.79
OD0068002,O037638,P0292,2,17487.09,0.1832,28565.43,14094.97,28189.94,375.49
OD0068003,O037639,P0070,2,5045346.99,0.0924,9158699.09,4240330.32,8480660.64,678038.45
OD0068004,O037639,P0169,2,286982.22,0.1322,498067.67,188192.6,376385.2,121682.47
OD0068005,O037640,P0209,1,1807121.07,0.0695,1681547.48,1040334.51,1040334.51,641212.97
OD0068006,O037641,P0098,3,14476606.71,0.0689,40435738.81,11905091.96,35715275.88,4720462.93
OD0068007,O037641,P0185,1,39124.65,0.0938,35453.67,29053.23,29053.23,6400.44
OD0068008,O037641,P0123,1,226516.69,0.0,226516.69,119940.33,119940.33,106576.36
OD0068009,O037641,P0175,2,533100.91,0.0577,1004682.79,368182.29,736364.58,268318.21
OD0068010,O037641,P0182,1,91278.57,0.0798,83998.72,54381.99,54381.99,29616.73
OD0068011,O037642,P0226,3,114179.65,0.2653,251678.59,72972.76,218918.28,32760.31
OD0068012,O037643,P0017,2,650830.62,0.0223,1272632.42,540734.34,1081468.68,191163.74
OD0068013,O037643,P0259,1,803831.27,0.05,763628.88,543893.44,543893.44,219735.44
OD0068014,O037644,P0139,1,141516.13,0.1121,125657.41,94821.26,94821.26,30836.15
OD0068015,O037645,P0104,1,109059.44,0.1214,95814.64,85545.09,85545.09,10269.55
OD0068016,O037646,P0160,2,898638.4,0.0168,1767049.25,592126.26,1184252.52,582796.73
OD0068017,O037646,P0236,1,191633.66,0.0782,176639.26,129693.47,129693.47,46945.79
OD0068018,O037646,P0134,3,383271.03,0.1044,1029807.66,229266.72,687800.16,342007.5
OD0068019,O037646,P0172,1,269448.47,0.1021,241924.58,170768.44,170768.44,71156.14
OD0068020,O037646,P0106,1,11741986.69,0.0491,11165031.57,7939147.12,7939147.12,3225884.45
OD0068021,O037647,P0158,1,2765820.6,0.0966,2498625.51,1745055.05,1745055.05,753570.46
OD0068022,O037648,P0196,2,1753978.36,0.1435,3004524.17,1121660.12,2243320.24,761203.93
OD0068023,O037649,P0290,4,1205932.89,0.0922,4378907.16,789200.84,3156803.36,1222103.8
OD0068024,O037650,P0003,2,3089560.2,0.1357,5340569.78,2717012.25,5434024.5,-93454.72
OD0068025,O037651,P0020,8,840222.48,0.1575,5663276.16,742477.2,5939817.6,-276541.44
OD0068026,O037652,P0046,1,1062934.31,0.0351,1025659.51,928136.74,928136.74,97522.77
OD0068027,O037653,P0148,3,163970.88,0.148,419086.03,85540.55,256621.65,162464.38
OD0068028,O037654,P0195,2,232242.13,0.0664,433641.78,163192.83,326385.66,107256.12
OD0068029,O037654,P0197,1,142129.36,0.0897,129375.94,98786.53,98786.53,30589.41
OD0068030,O037655,P0226,3,114720.06,0.1113,305859.47,72972.76,218918.28,86941.19
OD0068031,O037656,P0064,1,1717436.92,0.1333,1488556.42,1438121.57,1438121.57,50434.85
OD0068032,O037657,P0218,1,1294619.8,0.0797,1191494.57,766938.29,766938.29,424556.28
OD0068033,O037657,P0117,1,12927219.5,0.0506,12273114.45,9843143.02,9843143.02,2429971.43
OD0068034,O037658,P0292,2,17323.58,0.0344,33456.96,14094.97,28189.94,5267.02
OD0068035,O037659,P0059,1,4824292.16,0.0948,4367070.01,3953597.22,3953597.22,413472.79
OD0068036,O037660,P0159,1,55009.43,0.1366,47495.99,32379.24,32379.24,15116.75
OD0068037,O037660,P0068,1,3897228.35,0.1587,3278582.97,3294536.89,3294536.89,-15953.92
OD0068038,O037661,P0242,2,922279.58,0.0794,1698052.07,546004.41,1092008.82,606043.25
OD0068039,O037661,P0073,1,682863.56,0.0564,644361.16,446121.84,446121.84,198239.32
OD0068040,O037662,P0051,2,540585.41,0.1172,954432.26,450326.67,900653.34,53778.92
OD0068041,O037662,P0298,2,214595.37,0.0699,399199.85,147591.05,295182.1,104017.75
OD0068042,O037662,P0063,3,3923137.32,0.1687,9783651.32,3195721.75,9587165.25,196486.07
OD0068043,O037663,P0168,1,254150.72,0.0561,239889.33,149483.46,149483.46,90405.87
OD0068044,O037664,P0169,1,284813.21,0.0453,271918.96,188192.6,188192.6,83726.36
OD0068045,O037665,P0264,2,1019639.95,0.1543,1724684.75,797742.73,1595485.46,129199.29
OD0068046,O037666,P0204,1,153581.48,0.0221,150186.91,84564.05,84564.05,65622.86
OD0068047,O037666,P0300,2,1827493.03,0.0722,3391020.62,1273833.82,2547667.64,843352.98
OD0068048,O037667,P0161,2,2081648.18,0.0049,4142925.72,1349686.11,2699372.22,1443553.5
OD0068049,O037667,P0099,1,1374857.16,0.1148,1217027.64,1068586.18,1068586.18,148441.46
OD0068050,O037667,P0129,1,155738.16,0.0311,150897.62,81273.24,81273.24,69624.38
OD0068051,O037667,P0170,1,79740.57,0.0943,72219.67,47074.69,47074.69,25144.98
OD0068052,O037667,P0137,1,955109.17,0.0829,875958.66,473696.13,473696.13,402262.53
OD0068053,O037668,P0208,1,675914.35,0.0419,647566.08,396314.71,396314.71,251251.37
OD0068054,O037669,P0031,1,1412983.86,0.0632,1323631.71,1142098.23,1142098.23,181533.48
OD0068055,O037669,P0209,2,1812276.41,0.1096,3227190.13,1040334.51,2080669.02,1146521.11
OD0068056,O037669,P0025,1,7280378.08,0.1676,6059951.64,6520851.77,6520851.77,-460900.13
OD0068057,O037669,P0109,1,1239470.84,0.0979,1118154.24,917178.7,917178.7,200975.54
OD0068058,O037670,P0182,1,89929.58,0.1327,77999.28,54381.99,54381.99,23617.29
OD0068059,O037670,P0032,1,6408183.81,0.0951,5798520.89,5492084.49,5492084.49,306436.4
OD0068060,O037670,P0016,2,929632.57,0.1335,1611018.17,812885.54,1625771.08,-14752.91
OD0068061,O037670,P0223,2,497954.68,0.1344,862063.31,324711.01,649422.02,212641.29
OD0068062,O037671,P0206,2,120991.48,0.1053,216496.98,80748.56,161497.12,54999.86
OD0068063,O037672,P0136,1,1201402.07,0.144,1028376.9,610120.01,610120.01,418256.89
OD0068064,O037673,P0300,1,1782495.55,0.1145,1578440.82,1273833.82,1273833.82,304607.0
OD0068065,O037673,P0178,1,630300.68,0.1819,515628.75,344847.75,344847.75,170781.0
OD0068066,O037673,P0193,1,683397.26,0.0993,615562.43,479320.12,479320.12,136242.31
OD0068067,O037674,P0285,4,159454.98,0.2909,452258.35,114631.95,458527.8,-6269.45
OD0068068,O037674,P0198,4,287781.02,0.1674,958395.58,208583.48,834333.92,124061.66
OD0068069,O037675,P0032,1,6439978.43,0.1288,5610824.55,5492084.49,5492084.49,118740.06
OD0068070,O037676,P0291,2,198661.86,0.0839,363993.38,157166.96,314333.92,49659.46
OD0068071,O037677,P0009,5,13985135.52,0.1253,61165654.06,11391061.22,56955306.1,4210347.96
OD0068072,O037677,P0182,8,92326.4,0.2618,545219.54,54381.99,435055.92,110163.62
OD0068073,O037678,P0232,1,4694736.21,0.0421,4496907.75,2852038.23,2852038.23,1644869.52
OD0068074,O037679,P0261,2,41150.37,0.1925,66454.84,27407.22,54814.44,11640.4
OD0068075,O037680,P0002,1,1081901.5,0.0685,1007750.02,912026.12,912026.12,95723.9
OD0068076,O037681,P0222,2,146814.5,0.0719,272506.52,97179.55,194359.1,78147.42
OD0068077,O037681,P0068,1,3741813.65,0.1488,3185179.22,3294536.89,3294536.89,-109357.67
OD0068078,O037681,P0258,1,1499152.61,0.1218,1316562.99,1031237.5,1031237.5,285325.49
OD0068079,O037682,P0090,2,536521.95,0.1632,897955.06,385181.62,770363.24,127591.82
OD0068080,O037682,P0269,4,123112.4,0.1178,434436.67,81707.41,326829.64,107607.03
OD0068081,O037683,P0108,4,4130416.19,0.1716,13686235.38,2969966.9,11879867.6,1806367.78
OD0068082,O037684,P0291,2,195635.02,0.1772,321954.2,157166.96,314333.92,7620.28
OD0068083,O037685,P0038,2,783797.49,0.0923,1422923.49,648961.45,1297922.9,125000.59
OD0068084,O037685,P0100,1,13451680.07,0.0455,12839051.5,10691084.29,10691084.29,2147967.21
OD0068085,O037686,P0014,1,1268548.42,0.1228,1112737.4,1089176.16,1089176.16,23561.24
OD0068086,O037687,P0210,2,1110189.18,0.175,1831873.03,671960.8,1343921.6,487951.43
OD0068087,O037687,P0194,1,812436.54,0.0866,742065.01,473591.15,473591.15,268473.86
OD0068088,O037688,P0063,2,3811456.8,0.1353,6591272.9,3195721.75,6391443.5,199829.4
OD0068089,O037689,P0074,1,7306551.99,0.0626,6849124.91,5195140.15,5195140.15,1653984.76
OD0068090,O037689,P0075,2,1065009.23,0.0961,1925425.93,790158.9,1580317.8,345108.13
OD0068091,O037690,P0073,2,660847.36,0.0789,1217414.98,446121.84,892243.68,325171.3
OD0068092,O037690,P0269,1,125407.41,0.1963,100791.22,81707.41,81707.41,19083.81
OD0068093,O037691,P0024,2,1137439.09,0.0462,2169702.28,931317.33,1862634.66,307067.62
OD0068094,O037692,P0002,2,1048605.82,0.0874,1913991.39,912026.12,1824052.24,89939.15
OD0068095,O037692,P0018,1,4540816.7,0.1148,4019641.68,3768223.33,3768223.33,251418.35
OD0068096,O037693,P0051,1,532175.19,0.035,513562.44,450326.67,450326.67,63235.77
OD0068097,O037693,P0090,1,532679.93,0.1023,478209.93,385181.62,385181.62,93028.31
OD0068098,O037694,P0003,1,3104619.23,0.149,2641907.94,2717012.25,2717012.25,-75104.31
OD0068099,O037694,P0006,2,10370105.62,0.1806,16995110.31,8118987.55,16237975.1,757135.21
OD0068100,O037695,P0260,1,598823.31,0.0771,552656.53,431143.02,431143.02,121513.51
OD0068101,O037695,P0016,1,966892.75,0.0696,899632.9,812885.54,812885.54,86747.36
OD0068102,O037696,P0198,1,290758.18,0.0592,273539.81,208583.48,208583.48,64956.33
OD0068103,O037697,P0134,3,382715.52,0.049,1091931.82,229266.72,687800.16,404131.66
OD0068104,O037697,P0098,1,15228997.03,0.1022,13673049.66,11905091.96,11905091.96,1767957.7
OD0068105,O037698,P0083,3,115694.85,0.0863,317138.31,90582.08,271746.24,45392.07
OD0068106,O037699,P0092,4,136944.24,0.1403,470918.64,93615.03,374460.12,96458.52
OD0068107,O037700,P0169,3,293207.68,0.1037,788394.87,188192.6,564577.8,223817.07
OD0068108,O037701,P0055,1,1222606.76,0.1266,1067821.31,1064689.23,1064689.23,3132.08
OD0068109,O037701,P0242,1,888881.87,0.1274,775620.15,546004.41,546004.41,229615.74
OD0068110,O037702,P0200,5,99557.51,0.0951,450428.84,72551.15,362755.75,87673.09
OD0068111,O037703,P0057,2,8429453.11,0.0634,15790264.16,7589022.19,15178044.38,612219.78
OD0068112,O037703,P0044,2,10622858.6,0.0643,19878562.22,9619558.06,19239116.12,639446.1
OD0068113,O037703,P0165,1,643953.61,0.1058,575811.14,404173.27,404173.27,171637.87
OD0068114,O037704,P0011,1,9039667.14,0.2016,7216962.36,8073668.5,8073668.5,-856706.14
OD0068115,O037704,P0009,1,14018961.67,0.0875,12792243.68,11391061.22,11391061.22,1401182.46
OD0068116,O037704,P0142,1,603036.47,0.1204,530434.17,349959.28,349959.28,180474.89
OD0068117,O037704,P0070,2,5077412.35,0.0785,9357362.42,4240330.32,8480660.64,876701.78
OD0068118,O037705,P0252,4,137041.43,0.2109,432532.92,89021.94,356087.76,76445.16
OD0068119,O037705,P0027,3,4215750.37,0.1429,10839523.08,3683158.64,11049475.92,-209952.84
OD0068120,O037706,P0110,1,1006341.95,0.0647,941210.45,693707.8,693707.8,247502.65
OD0068121,O037706,P0057,2,8592397.53,0.1058,15366204.11,7589022.19,15178044.38,188159.73
OD0068122,O037706,P0138,1,2104061.33,0.0366,2027076.96,1417401.98,1417401.98,609674.98
OD0068123,O037707,P0014,4,1296742.61,0.16,4357229.8,1089176.16,4356704.64,525.16
OD0068124,O037707,P0050,10,9251569.93,0.1507,78572739.66,7821205.87,78212058.7,360680.96
OD0068125,O037708,P0109,10,1247115.77,0.1854,10159527.62,917178.7,9171787.0,987740.62
OD0068126,O037709,P0182,4,92157.67,0.1818,301620.23,54381.99,217527.96,84092.27
OD0068127,O037709,P0080,4,955178.81,0.0987,3443704.0,711895.37,2847581.48,596122.52
OD0068128,O037710,P0100,1,13334544.59,0.0256,12992937.7,10691084.29,10691084.29,2301853.41
OD0068129,O037710,P0015,1,661069.73,0.0098,654599.17,554928.95,554928.95,99670.22
OD0068130,O037710,P0180,1,546994.27,0.0496,519842.35,298964.45,298964.45,220877.9
OD0068131,O037710,P0299,1,14019.87,0.0084,13901.48,11285.75,11285.75,2615.73
OD0068132,O037711,P0300,1,1820731.18,0.0666,1699451.03,1273833.82,1273833.82,425617.21
OD0068133,O037711,P0271,1,1924979.02,0.0658,1798325.58,1480721.74,1480721.74,317603.84
OD0068134,O037711,P0100,1,13493773.87,0.1265,11786430.26,10691084.29,10691084.29,1095345.97
OD0068135,O037712,P0001,2,16062014.12,0.1174,28352451.2,14116262.75,28232525.5,119925.7
OD0068136,O037712,P0021,3,18840192.15,0.158,47589472.09,15312156.76,45936470.28,1653001.81
OD0068137,O037713,P0084,1,1904072.56,0.0022,1899880.78,1488769.41,1488769.41,411111.37
OD0068138,O037713,P0073,1,655467.9,0.1047,586841.44,446121.84,446121.84,140719.6
OD0068139,O037713,P0237,1,1980611.79,0.0676,1846785.36,1353988.21,1353988.21,492797.15
OD0068140,O037714,P0055,1,1213994.17,0.162,1017378.19,1064689.23,1064689.23,-47311.04
OD0068141,O037714,P0177,2,1722464.5,0.0511,3268803.17,1190024.47,2380048.94,888754.23
OD0068142,O037715,P0064,1,1689444.75,0.097,1525524.96,1438121.57,1438121.57,87403.39
OD0068143,O037716,P0050,1,9121516.37,0.1301,7935076.39,7821205.87,7821205.87,113870.52
OD0068144,O037717,P0178,1,633362.02,0.1483,539463.43,344847.75,344847.75,194615.68
OD0068145,O037717,P0221,2,255474.68,0.146,436364.2,150237.21,300474.42,135889.78
OD0068146,O037717,P0118,1,171110.73,0.1274,149308.24,111716.01,111716.01,37592.23
OD0068147,O037717,P0067,1,8580304.63,0.2069,6805214.93,6997432.24,6997432.24,-192217.31
OD0068148,O037718,P0065,1,2217436.27,0.1106,1972213.6,1854699.47,1854699.47,117514.13
OD0068149,O037719,P0039,1,2062998.79,0.0929,1871292.26,1744454.31,1744454.31,126837.95
OD0068150,O037719,P0224,2,54450.35,0.1132,96568.87,33948.11,67896.22,28672.65
OD0068151,O037719,P0126,1,1789920.18,0.0444,1710433.47,1214055.51,1214055.51,496377.96
OD0068152,O037720,P0227,1,529282.32,0.111,470554.46,357389.01,357389.01,113165.45
OD0068153,O037721,P0156,8,98924.07,0.2068,627695.36,52483.34,419866.72,207828.64
OD0068154,O037722,P0068,4,3759362.25,0.1167,13282005.62,3294536.89,13178147.56,103858.06
OD0068155,O037722,P0026,5,6321538.31,0.1912,25565005.9,5213611.43,26068057.15,-503051.25
OD0068156,O037722,P0179,6,1814631.39,0.1071,9721310.15,1005800.44,6034802.64,3686507.51
OD0068157,O037723,P0034,1,5547054.2,0.124,4859124.03,4726764.33,4726764.33,132359.7
OD0068158,O037724,P0272,2,323027.49,0.1038,579007.17,252111.53,504223.06,74784.11
OD0068159,O037724,P0220,2,1393192.94,0.0678,2597423.69,857391.75,1714783.5,882640.19
OD0068160,O037725,P0053,1,537458.96,0.0706,499500.92,470537.19,470537.19,28963.73
OD0068161,O037725,P0191,1,123912.99,0.0338,119725.84,85349.57,85349.57,34376.27
OD0068162,O037725,P0108,2,4003104.04,0.1105,7121577.62,2969966.9,5939933.8,1181643.82
OD0068163,O037726,P0174,2,658638.14,0.1488,1121315.52,340900.49,681800.98,439514.54
OD0068164,O037726,P0298,1,213575.97,0.0725,198098.36,147591.05,147591.05,50507.31
OD0068165,O037726,P0155,2,149600.39,0.1458,255562.97,79286.52,158573.04,96989.93
OD0068166,O037727,P0243,1,174054.62,0.1213,152947.33,123853.16,123853.16,29094.17
OD0068167,O037728,P0033,3,2586936.35,0.1006,6980035.36,2343153.05,7029459.15,-49423.79
OD0068168,O037729,P0169,2,291236.62,0.1682,484473.89,188192.6,376385.2,108088.69
OD0068169,O037729,P0224,1,55430.36,0.0459,52885.94,33948.11,33948.11,18937.83
OD0068170,O037729,P0290,2,1150055.77,0.0835,2108014.47,789200.84,1578401.68,529612.79
OD0068171,O037730,P0044,1,11047360.73,0.1275,9638677.53,9619558.06,9619558.06,19119.47
OD0068172,O037731,P0057,1,8690231.93,0.119,7656258.41,7589022.19,7589022.19,67236.22
OD0068173,O037731,P0202,2,520809.15,0.1187,917992.39,310165.81,620331.62,297660.77
OD0068174,O037732,P0226,1,118972.76,0.0803,109417.25,72972.76,72972.76,36444.49
OD0068175,O037733,P0121,2,470372.75,0.1887,763230.26,294490.03,588980.06,174250.2
OD0068176,O037734,P0226,2,118978.44,0.2629,175388.84,72972.76,145945.52,29443.32
OD0068177,O037735,P0173,2,1861202.71,0.1574,3136572.79,1150186.66,2300373.32,836199.47
OD0068178,O037736,P0185,1,38746.84,0.0659,36191.77,29053.23,29053.23,7138.54
OD0068179,O037736,P0100,1,13341016.42,0.219,10418795.41,10691084.29,10691084.29,-272288.88
OD0068180,O037737,P0132,2,2081789.53,0.0802,3829795.66,1414543.1,2829086.2,1000709.46
OD0068181,O037738,P0059,5,4737284.97,0.1037,21230692.19,3953597.22,19767986.1,1462706.09
OD0068182,O037739,P0007,1,11927254.54,0.0364,11493312.77,9793527.78,9793527.78,1699784.99
OD0068183,O037740,P0147,1,677526.21,0.0411,649659.68,428681.66,428681.66,220978.02
OD0068184,O037741,P0046,3,1049690.28,0.1965,2530183.35,928136.74,2784410.22,-254226.87
OD0068185,O037741,P0093,1,1075007.39,0.2056,853960.58,835696.66,835696.66,18263.92
OD0068186,O037742,P0252,1,142938.03,0.0863,130607.44,89021.94,89021.94,41585.5
OD0068187,O037743,P0188,1,198858.34,0.0599,186952.98,142390.71,142390.71,44562.27
OD0068188,O037743,P0175,1,534064.14,0.0593,502367.69,368182.29,368182.29,134185.4
OD0068189,O037743,P0174,2,652616.94,0.0146,1286114.0,340900.49,681800.98,604313.02
OD0068190,O037744,P0293,2,2036637.12,0.1408,3499674.87,1476010.05,2952020.1,547654.77
OD0068191,O037744,P0247,2,594311.46,0.1894,963541.63,406466.01,812932.02,150609.61
OD0068192,O037744,P0272,1,330147.7,0.1466,281731.78,252111.53,252111.53,29620.25
OD0068193,O037744,P0176,2,2750203.05,0.174,4543259.94,1899669.96,3799339.92,743920.02
OD0068194,O037744,P0066,4,1671545.68,0.087,6104420.86,1446544.62,5786178.48,318242.38
OD0068195,O037745,P0158,4,2811899.22,0.2155,8823768.68,1745055.05,6980220.2,1843548.48
OD0068196,O037745,P0279,5,1528934.46,0.0891,6963231.06,1148396.04,5741980.2,1221250.86
OD0068197,O037746,P0030,1,643820.84,0.0712,597990.11,575129.53,575129.53,22860.58
OD0068198,O037747,P0263,2,1208531.44,0.1132,2143383.75,952546.61,1905093.22,238290.53
OD0068199,O037748,P0093,1,1110553.73,0.0946,1005463.28,835696.66,835696.66,169766.62
OD0068200,O037748,P0075,1,1070288.76,0.069,996425.67,790158.9,790158.9,206266.77
OD0068201,O037748,P0028,1,803985.71,0.1156,711007.95,699810.26,699810.26,11197.69
OD0068202,O037748,P0117,1,13409942.53,0.0179,13170519.44,9843143.02,9843143.02,3327376.42
OD0068203,O037749,P0108,1,4038231.47,0.1572,3403385.57,2969966.9,2969966.9,433418.67
OD0068204,O037750,P0292,1,17660.99,0.0408,16940.12,14094.97,14094.97,2845.15
OD0068205,O037751,P0065,1,2218535.11,0.1114,1971454.02,1854699.47,1854699.47,116754.55
OD0068206,O037751,P0237,1,1967034.42,0.1489,1674181.2,1353988.21,1353988.21,320192.99
OD0068207,O037752,P0288,2,33049.93,0.1268,57715.99,26118.38,52236.76,5479.23
OD0068208,O037753,P0022,1,6396412.01,0.0931,5800811.8,5494045.91,5494045.91,306765.89
OD0068209,O037753,P0223,2,493934.7,0.159,830833.37,324711.01,649422.02,181411.35
OD0068210,O037754,P0247,1,604212.98,0.0155,594872.95,406466.01,406466.01,188406.94
OD0068211,O037755,P0129,1,150890.4,0.0659,140947.7,81273.24,81273.24,59674.46
OD0068212,O037756,P0061,1,4457562.87,0.0146,4392381.54,3733959.57,3733959.57,658421.97
OD0068213,O037757,P0041,1,606937.62,0.0617,569460.07,536756.83,536756.83,32703.24
OD0068214,O037757,P0280,3,399092.13,0.1332,1037830.17,300703.59,902110.77,135719.4
OD0068215,O037758,P0203,3,856033.42,0.0,2568100.26,540731.73,1622195.19,945905.07
OD0068216,O037758,P0072,2,214251.63,0.0979,386562.21,163208.98,326417.96,60144.25
OD0068217,O037759,P0083,8,117872.07,0.1071,841960.56,90582.08,724656.64,117303.92
OD0068218,O037759,P0105,6,2601379.38,0.1769,12847684.47,2019502.75,12117016.5,730667.97
OD0068219,O037760,P0060,2,4523463.89,0.0523,8573794.82,3715047.81,7430095.62,1143699.2
